conv_id	turn_id	topic	head	relation	tail
mixed_Jaws_The_Hobbit	7	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_Jaws_The_Hobbit	8	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_The_Hobbit	9	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_Jaws_The_Shining	0	Jaws	Jaws	P50	Peter Benchley
mixed_Jaws_The_Shining	1	The Shining	The Shining	<UNK>	Stephen King
mixed_Jaws_The_Shining	2	Jaws	Jaws	P577	YEAR::1974
mixed_Jaws_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Jaws_The_Shining	4	Jaws	Jaws	<UNK>	Doubleday; Bantam Books
mixed_Jaws_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Jaws_The_Shining	6	Jaws	Jaws	P136	Thriller
mixed_Jaws_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Jaws_The_Shining	8	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Great_Expectations_Jaws	0	Great Expectations	Great Expectations	P50	Charles Dickens
mixed_Great_Expectations_Jaws	1	Jaws	Jaws	P50	Peter Benchley
mixed_Great_Expectations_Jaws	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_Jaws	3	Jaws	Jaws	P577	YEAR::1974
mixed_Great_Expectations_Jaws	4	Great Expectations	Great Expectations	<UNK>	Chapman & Hall
mixed_Great_Expectations_Jaws	5	Jaws	Jaws	<UNK>	Doubleday; Bantam Books
mixed_Great_Expectations_Jaws	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_Jaws	7	Jaws	Jaws	P136	Thriller
mixed_Great_Expectations_Jaws	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_Jaws	9	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_Pride_and_Prejudice	0	Jaws	Jaws	P50	Peter Benchley
mixed_Jaws_Pride_and_Prejudice	1	Pride and Prejudice	Pride and Prejudice	<UNK>	Jane Austen
mixed_Jaws_Pride_and_Prejudice	2	Jaws	Jaws	P577	YEAR::1974
mixed_Jaws_Pride_and_Prejudice	3	Pride and Prejudice	Pride and Prejudice	<UNK>	27 January 1813
mixed_Jaws_Pride_and_Prejudice	4	Jaws	Jaws	<UNK>	Doubleday; Bantam Books
mixed_Jaws_Pride_and_Prejudice	5	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Jaws_Pride_and_Prejudice	6	Jaws	Jaws	P136	Thriller
mixed_Jaws_Pride_and_Prejudice	7	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Jaws_Pride_and_Prejudice	8	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_Pride_and_Prejudice	9	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Jaws_The_Beach	0	Jaws	Jaws	P50	Peter Benchley
mixed_Jaws_The_Beach	1	The Beach	The Beach	P50	Alex Garland
mixed_Jaws_The_Beach	2	Jaws	Jaws	P577	YEAR::1974
mixed_Jaws_The_Beach	3	The Beach	The Beach	P577	1 September 1935
mixed_Jaws_The_Beach	4	Jaws	Jaws	<UNK>	Doubleday; Bantam Books
mixed_Jaws_The_Beach	5	The Beach	The Beach	<UNK>	London
mixed_Jaws_The_Beach	6	Jaws	Jaws	P136	Thriller
mixed_Jaws_The_Beach	7	The Beach	The Beach	<UNK>	BOOL::No
mixed_Jaws_The_Beach	8	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_The_Beach	9	The Beach	The Beach	<UNK>	cartoonist
mixed_Jaws_The_Dwarves	0	Jaws	Jaws	P50	Peter Benchley
mixed_Jaws_The_Dwarves	1	The Dwarves	The Dwarves	P50_reverse	YEAR::2003
mixed_Jaws_The_Dwarves	2	Jaws	Jaws	P577	YEAR::1974
mixed_Jaws_The_Dwarves	3	The Dwarves	The Dwarves	P1476	The War of the Dwarves
mixed_Jaws_The_Dwarves	4	Jaws	Jaws	<UNK>	Doubleday; Bantam Books
mixed_Jaws_The_Dwarves	5	The Dwarves	The Dwarves	P50	Markus Heitz
mixed_Jaws_The_Dwarves	6	Jaws	Jaws	P136	Thriller
mixed_Jaws_The_Dwarves	7	The Dwarves	The Dwarves	<UNK>	Homburg
mixed_Jaws_The_Dwarves	8	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_The_Dwarves	9	The Dwarves	The Dwarves	P577	10 October 1971
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	0	Jaws	Jaws	P50	Peter Benchley
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	1	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	P50	Douglas Adams
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	2	Jaws	Jaws	P577	YEAR::1974
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	3	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::No
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	4	Jaws	Jaws	<UNK>	Doubleday; Bantam Books
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	5	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	P50	Eoin Colfer
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	6	Jaws	Jaws	P136	Thriller
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	7	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Artemis Fowl
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	8	Jaws	Jaws	<UNK>	BOOL::Yes
mixed_Jaws_The_Hitchhiker's_Guide_to_the_Galaxy	9	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::Yes
mixed_The_Hobbit_The_Shining	0	The Hobbit	The Hobbit	P577	21 September 1937
mixed_The_Hobbit_The_Shining	1	The Shining	The Shining	P50	Stephen King
mixed_The_Hobbit_The_Shining	2	The Hobbit	The Hobbit	P50	BOOL::Yes
mixed_The_Hobbit_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hobbit_The_Shining	4	The Hobbit	The Hobbit	<UNK>	Edith Tolkien
mixed_The_Hobbit_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hobbit_The_Shining	6	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_The_Hobbit_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hobbit_The_Shining	8	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_The_Hobbit_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Great_Expectations_The_Hobbit	0	Great Expectations	Great Expectations	P50	Charles Dickens
mixed_Great_Expectations_The_Hobbit	1	The Hobbit	The Hobbit	P577	21 September 1937
mixed_Great_Expectations_The_Hobbit	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_The_Hobbit	3	The Hobbit	The Hobbit	P50	BOOL::Yes
mixed_Great_Expectations_The_Hobbit	4	Great Expectations	Great Expectations	<UNK>	Chapman & Hall
mixed_Great_Expectations_The_Hobbit	5	The Hobbit	The Hobbit	<UNK>	Edith Tolkien
mixed_Great_Expectations_The_Hobbit	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_The_Hobbit	7	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_Great_Expectations_The_Hobbit	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_The_Hobbit	9	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_Pride_and_Prejudice_The_Hobbit	0	Pride and Prejudice	Pride and Prejudice	<UNK>	Jane Austen
mixed_Pride_and_Prejudice_The_Hobbit	1	The Hobbit	The Hobbit	P577	21 September 1937
mixed_Pride_and_Prejudice_The_Hobbit	2	Pride and Prejudice	Pride and Prejudice	<UNK>	27 January 1813
mixed_Pride_and_Prejudice_The_Hobbit	3	The Hobbit	The Hobbit	P50	BOOL::Yes
mixed_Pride_and_Prejudice_The_Hobbit	4	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Pride_and_Prejudice_The_Hobbit	5	The Hobbit	The Hobbit	<UNK>	Edith Tolkien
mixed_Pride_and_Prejudice_The_Hobbit	6	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Pride_and_Prejudice_The_Hobbit	7	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_Pride_and_Prejudice_The_Hobbit	8	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Pride_and_Prejudice_The_Hobbit	9	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_The_Beach_The_Hobbit	0	The Beach	The Beach	<UNK>	Alex Garland
mixed_The_Beach_The_Hobbit	1	The Hobbit	The Hobbit	P577	21 September 1937
mixed_The_Beach_The_Hobbit	2	The Beach	The Beach	<UNK>	1 September 1935
mixed_The_Beach_The_Hobbit	3	The Hobbit	The Hobbit	P50	BOOL::Yes
mixed_The_Beach_The_Hobbit	4	The Beach	The Beach	<UNK>	London
mixed_The_Beach_The_Hobbit	5	The Hobbit	The Hobbit	<UNK>	Edith Tolkien
mixed_The_Beach_The_Hobbit	6	The Beach	The Beach	<UNK>	BOOL::No
mixed_The_Beach_The_Hobbit	7	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_The_Beach_The_Hobbit	8	The Beach	The Beach	<UNK>	cartoonist
mixed_The_Beach_The_Hobbit	9	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_The_Dwarves_The_Hobbit	0	The Dwarves	The Dwarves	P50_reverse	YEAR::2003
mixed_The_Dwarves_The_Hobbit	1	The Hobbit	The Hobbit	P577	21 September 1937
mixed_The_Dwarves_The_Hobbit	2	The Dwarves	The Dwarves	<UNK>	The War of the Dwarves
mixed_The_Dwarves_The_Hobbit	3	The Hobbit	The Hobbit	P50	BOOL::Yes
mixed_The_Dwarves_The_Hobbit	4	The Dwarves	The Dwarves	P50	Markus Heitz
mixed_The_Dwarves_The_Hobbit	5	The Hobbit	The Hobbit	<UNK>	Edith Tolkien
mixed_The_Dwarves_The_Hobbit	6	The Dwarves	The Dwarves	P50	Homburg
mixed_The_Dwarves_The_Hobbit	7	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_The_Dwarves_The_Hobbit	8	The Dwarves	The Dwarves	P577	10 October 1971
mixed_The_Dwarves_The_Hobbit	9	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	0	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	P50	Douglas Adams
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	1	The Hobbit	The Hobbit	P577	21 September 1937
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	2	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::No
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	3	The Hobbit	The Hobbit	P50	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	4	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Eoin Colfer
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	5	The Hobbit	The Hobbit	<UNK>	Edith Tolkien
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	6	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Artemis Fowl
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	7	The Hobbit	The Hobbit	<UNK>	John Francis Reuel Tolkien
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	8	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Hobbit	9	The Hobbit	The Hobbit	<UNK>	BOOL::Yes
mixed_Great_Expectations_The_Shining	0	Great Expectations	Great Expectations	P50	Charles Dickens
mixed_Great_Expectations_The_Shining	1	The Shining	The Shining	<UNK>	Stephen King
mixed_Great_Expectations_The_Shining	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Great_Expectations_The_Shining	4	Great Expectations	Great Expectations	P123	Chapman & Hall
mixed_Great_Expectations_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Great_Expectations_The_Shining	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Great_Expectations_The_Shining	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Pride_and_Prejudice_The_Shining	0	Pride and Prejudice	Pride and Prejudice	P50	Jane Austen
mixed_Pride_and_Prejudice_The_Shining	1	The Shining	The Shining	P50	Stephen King
mixed_Pride_and_Prejudice_The_Shining	2	Pride and Prejudice	Pride and Prejudice	P577	27 January 1813
mixed_Pride_and_Prejudice_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Pride_and_Prejudice_The_Shining	4	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Pride_and_Prejudice_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Pride_and_Prejudice_The_Shining	6	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Pride_and_Prejudice_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Pride_and_Prejudice_The_Shining	8	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Pride_and_Prejudice_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Beach_The_Shining	0	The Beach	The Beach	P50	Alex Garland
mixed_The_Beach_The_Shining	1	The Shining	The Shining	P50	Stephen King
mixed_The_Beach_The_Shining	2	The Beach	The Beach	P577	1 September 1935
mixed_The_Beach_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Beach_The_Shining	4	The Beach	The Beach	<UNK>	London
mixed_The_Beach_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Beach_The_Shining	6	The Beach	The Beach	<UNK>	BOOL::No
mixed_The_Beach_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Beach_The_Shining	8	The Beach	The Beach	<UNK>	cartoonist
mixed_The_Beach_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Dwarves_The_Shining	0	The Dwarves	The Dwarves	P50_reverse	YEAR::2003
mixed_The_Dwarves_The_Shining	1	The Shining	The Shining	<UNK>	Stephen King
mixed_The_Dwarves_The_Shining	2	The Dwarves	The Dwarves	<UNK>	The War of the Dwarves
mixed_The_Dwarves_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Dwarves_The_Shining	4	The Dwarves	The Dwarves	P50	Markus Heitz
mixed_The_Dwarves_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Dwarves_The_Shining	6	The Dwarves	The Dwarves	P50	Homburg
mixed_The_Dwarves_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Dwarves_The_Shining	8	The Dwarves	The Dwarves	P577	10 October 1971
mixed_The_Dwarves_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	0	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Douglas Adams
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	1	The Shining	The Shining	<UNK>	Stephen King
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	2	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::No
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	3	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	4	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Eoin Colfer
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	5	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	6	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Artemis Fowl
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	7	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	8	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::Yes
mixed_The_Hitchhiker's_Guide_to_the_Galaxy_The_Shining	9	The Shining	The Shining	<UNK>	BOOL::Yes
mixed_Great_Expectations_Pride_and_Prejudice	0	Great Expectations	Great Expectations	<UNK>	Charles Dickens
mixed_Great_Expectations_Pride_and_Prejudice	1	Pride and Prejudice	Pride and Prejudice	P50	Jane Austen
mixed_Great_Expectations_Pride_and_Prejudice	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_Pride_and_Prejudice	3	Pride and Prejudice	Pride and Prejudice	<UNK>	27 January 1813
mixed_Great_Expectations_Pride_and_Prejudice	4	Great Expectations	Great Expectations	<UNK>	Chapman & Hall
mixed_Great_Expectations_Pride_and_Prejudice	5	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Great_Expectations_Pride_and_Prejudice	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_Pride_and_Prejudice	7	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Great_Expectations_Pride_and_Prejudice	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_Pride_and_Prejudice	9	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Great_Expectations_The_Beach	0	Great Expectations	Great Expectations	<UNK>	Charles Dickens
mixed_Great_Expectations_The_Beach	1	The Beach	The Beach	P50	Alex Garland
mixed_Great_Expectations_The_Beach	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_The_Beach	3	The Beach	The Beach	P577	1 September 1935
mixed_Great_Expectations_The_Beach	4	Great Expectations	Great Expectations	<UNK>	Chapman & Hall
mixed_Great_Expectations_The_Beach	5	The Beach	The Beach	<UNK>	London
mixed_Great_Expectations_The_Beach	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_The_Beach	7	The Beach	The Beach	<UNK>	BOOL::No
mixed_Great_Expectations_The_Beach	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_The_Beach	9	The Beach	The Beach	<UNK>	cartoonist
mixed_Great_Expectations_The_Dwarves	0	Great Expectations	Great Expectations	<UNK>	Charles Dickens
mixed_Great_Expectations_The_Dwarves	1	The Dwarves	The Dwarves	P50_reverse	YEAR::2003
mixed_Great_Expectations_The_Dwarves	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_The_Dwarves	3	The Dwarves	The Dwarves	P1476	The War of the Dwarves
mixed_Great_Expectations_The_Dwarves	4	Great Expectations	Great Expectations	P123	Chapman & Hall
mixed_Great_Expectations_The_Dwarves	5	The Dwarves	The Dwarves	P50	Markus Heitz
mixed_Great_Expectations_The_Dwarves	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_The_Dwarves	7	The Dwarves	The Dwarves	P50	Homburg
mixed_Great_Expectations_The_Dwarves	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_The_Dwarves	9	The Dwarves	The Dwarves	P577	10 October 1971
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	0	Great Expectations	Great Expectations	P50	Charles Dickens
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	1	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Douglas Adams
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	2	Great Expectations	Great Expectations	<UNK>	BOOL::No
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	3	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::No
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	4	Great Expectations	Great Expectations	P123	Chapman & Hall
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	5	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Eoin Colfer
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	6	Great Expectations	Great Expectations	P136	black comedy
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	7	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Artemis Fowl
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	8	Great Expectations	Great Expectations	<UNK>	London;Kent
mixed_Great_Expectations_The_Hitchhiker's_Guide_to_the_Galaxy	9	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::Yes
mixed_Pride_and_Prejudice_The_Beach	0	Pride and Prejudice	Pride and Prejudice	P50	Jane Austen
mixed_Pride_and_Prejudice_The_Beach	1	The Beach	The Beach	<UNK>	Alex Garland
mixed_Pride_and_Prejudice_The_Beach	2	Pride and Prejudice	Pride and Prejudice	P577	27 January 1813
mixed_Pride_and_Prejudice_The_Beach	3	The Beach	The Beach	<UNK>	1 September 1935
mixed_Pride_and_Prejudice_The_Beach	4	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Pride_and_Prejudice_The_Beach	5	The Beach	The Beach	<UNK>	London
mixed_Pride_and_Prejudice_The_Beach	6	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Pride_and_Prejudice_The_Beach	7	The Beach	The Beach	<UNK>	BOOL::No
mixed_Pride_and_Prejudice_The_Beach	8	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Pride_and_Prejudice_The_Beach	9	The Beach	The Beach	<UNK>	cartoonist
mixed_Pride_and_Prejudice_The_Dwarves	0	Pride and Prejudice	Pride and Prejudice	<UNK>	Jane Austen
mixed_Pride_and_Prejudice_The_Dwarves	1	The Dwarves	The Dwarves	P50_reverse	YEAR::2003
mixed_Pride_and_Prejudice_The_Dwarves	2	Pride and Prejudice	Pride and Prejudice	P577	27 January 1813
mixed_Pride_and_Prejudice_The_Dwarves	3	The Dwarves	The Dwarves	<UNK>	The War of the Dwarves
mixed_Pride_and_Prejudice_The_Dwarves	4	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Pride_and_Prejudice_The_Dwarves	5	The Dwarves	The Dwarves	P50	Markus Heitz
mixed_Pride_and_Prejudice_The_Dwarves	6	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Pride_and_Prejudice_The_Dwarves	7	The Dwarves	The Dwarves	P50	Homburg
mixed_Pride_and_Prejudice_The_Dwarves	8	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Pride_and_Prejudice_The_Dwarves	9	The Dwarves	The Dwarves	P577	10 October 1971
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	0	Pride and Prejudice	Pride and Prejudice	P50	Jane Austen
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	1	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	P50	Douglas Adams
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	2	Pride and Prejudice	Pride and Prejudice	P577	27 January 1813
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	3	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::No
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	4	Pride and Prejudice	Pride and Prejudice	<UNK>	Elizabeth Bennet
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	5	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	P50	Eoin Colfer
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	6	Pride and Prejudice	Pride and Prejudice	<UNK>	Fitzwilliam Darcy
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	7	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	Artemis Fowl
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	8	Pride and Prejudice	Pride and Prejudice	<UNK>	Mansfield Park
mixed_Pride_and_Prejudice_The_Hitchhiker's_Guide_to_the_Galaxy	9	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	<UNK>	BOOL::Yes
mixed_The_Beach_The_Dwarves	0	The Beach	The Beach	<UNK>	Alex Garland
mixed_The_Beach_The_Dwarves	1	The Dwarves	The Dwarves	P50_reverse	YEAR::2003
mixed_The_Beach_The_Dwarves	2	The Beach	The Beach	P577	1 September 1935
mixed_The_Beach_The_Dwarves	3	The Dwarves	The Dwarves	P1476	The War of the Dwarves
mixed_The_Beach_The_Dwarves	4	The Beach	The Beach	<UNK>	London
mixed_The_Beach_The_Dwarves	5	The Dwarves	The Dwarves	P50	Markus Heitz
mixed_The_Beach_The_Dwarves	6	The Beach	The Beach	<UNK>	BOOL::No
mixed_The_Beach_The_Dwarves	7	The Dwarves	The Dwarves	P50	Homburg
mixed_The_Beach_The_Dwarves	8	The Beach	The Beach	<UNK>	cartoonist
mixed_The_Beach_The_Dwarves	9	The Dwarves	The Dwarves	P577	10 October 1971
mixed_The_Beach_The_Hitchhiker's_Guide_to_the_Galaxy	0	The Beach	The Beach	<UNK>	Alex Garland
mixed_The_Beach_The_Hitchhiker's_Guide_to_the_Galaxy	1	The Hitchhiker's Guide to the Galaxy	The Hitchhiker's Guide to the Galaxy	P50	Douglas Adams
mixed_The_Beach_The_Hitchhiker's_Guide_to_the_Galaxy	2	The Beach	The Beach	P577	1 September 1935
